date,az_vibration_ms2.value
11/28/2025 2:42:38.289000000 PM,-0.40222587890625
11/28/2025 2:42:38.328000000 PM,-1.120486376953125
11/28/2025 2:42:38.371000000 PM,0.9097966308593749
11/28/2025 2:42:38.414000000 PM,-0.05746083984375
11/28/2025 2:42:38.454000000 PM,-0.833182177734375
11/28/2025 2:42:38.495000000 PM,0.17238251953125
11/28/2025 2:42:38.540000000 PM,-0.38307226562499996
11/28/2025 2:42:38.582000000 PM,-3.1316157714843746
11/28/2025 2:42:38.624000000 PM,-0.38307226562499996
11/28/2025 2:42:38.663000000 PM,-0.7948749511718749
11/28/2025 2:42:38.706000000 PM,-0.82360537109375
11/28/2025 2:42:38.745000000 PM,-1.2641384765625
11/28/2025 2:42:38.789000000 PM,-0.26815058593749996
11/28/2025 2:42:38.831000000 PM,-1.5801730957031248
11/28/2025 2:42:38.869000000 PM,-1.7334020019531249
11/28/2025 2:42:38.911000000 PM,-1.5227122558593749
11/28/2025 2:42:38.951000000 PM,0.49799394531249996
11/28/2025 2:42:38.993000000 PM,-1.5322890624999999
11/28/2025 2:42:39.033000000 PM,-1.9919757812499999
11/28/2025 2:42:39.075000000 PM,-1.13006318359375
11/28/2025 2:42:39.117000000 PM,0.7948749511718749
11/28/2025 2:42:39.156000000 PM,0.51714755859375
11/28/2025 2:42:39.198000000 PM,-1.618480322265625
11/28/2025 2:42:39.238000000 PM,0.009576806640625
11/28/2025 2:42:39.280000000 PM,-0.201112939453125
11/28/2025 2:42:39.323000000 PM,-0.1149216796875
11/28/2025 2:42:39.363000000 PM,-0.679953271484375
11/28/2025 2:42:39.407000000 PM,-1.37906015625
11/28/2025 2:42:39.446000000 PM,-2.250549560546875
11/28/2025 2:42:39.488000000 PM,-2.81558115234375
11/28/2025 2:42:39.530000000 PM,-0.622492431640625
11/28/2025 2:42:39.569000000 PM,-0.507570751953125
11/28/2025 2:42:39.611000000 PM,-0.9864110839843749
11/28/2025 2:42:39.653000000 PM,-1.39821376953125
11/28/2025 2:42:39.692000000 PM,1.13006318359375
11/28/2025 2:42:39.736000000 PM,0.16280571289062498
11/28/2025 2:42:39.775000000 PM,-0.086191259765625
11/28/2025 2:42:39.817000000 PM,0.201112939453125
11/28/2025 2:42:39.859000000 PM,-1.675941162109375
11/28/2025 2:42:39.898000000 PM,-0.47884033203125
11/28/2025 2:42:39.941000000 PM,-2.844311572265625
11/28/2025 2:42:39.979000000 PM,-0.9193734375
11/28/2025 2:42:40.020000000 PM,-0.38307226562499996
11/28/2025 2:42:40.062000000 PM,0.3064578125
11/28/2025 2:42:40.101000000 PM,-3.23696064453125
11/28/2025 2:42:40.143000000 PM,-1.024718310546875
11/28/2025 2:42:40.181000000 PM,-0.06703764648437499
11/28/2025 2:42:40.222000000 PM,0.55545478515625
11/28/2025 2:42:40.264000000 PM,-1.4173673828125
11/28/2025 2:42:40.302000000 PM,-0.076614453125
11/28/2025 2:42:40.343000000 PM,-0.488417138671875
11/28/2025 2:42:40.382000000 PM,-0.0383072265625
11/28/2025 2:42:40.427000000 PM,-1.484405029296875
11/28/2025 2:42:40.469000000 PM,-0.507570751953125
11/28/2025 2:42:40.508000000 PM,0.076614453125
11/28/2025 2:42:40.550000000 PM,-0.17238251953125
11/28/2025 2:42:40.590000000 PM,-0.06703764648437499
11/28/2025 2:42:40.633000000 PM,-2.1452046874999997
11/28/2025 2:42:40.672000000 PM,-0.9193734375
11/28/2025 2:42:40.714000000 PM,-0.8044517578125
11/28/2025 2:42:40.755000000 PM,-0.181959326171875
11/28/2025 2:42:40.794000000 PM,-0.28730419921875
11/28/2025 2:42:40.836000000 PM,-1.35990654296875
11/28/2025 2:42:40.874000000 PM,0.82360537109375
11/28/2025 2:42:40.916000000 PM,-0.181959326171875
11/28/2025 2:42:40.958000000 PM,-1.85790048828125
11/28/2025 2:42:40.997000000 PM,0.45968671875
11/28/2025 2:42:41.039000000 PM,-0.488417138671875
11/28/2025 2:42:41.077000000 PM,-2.6527754394531247
11/28/2025 2:42:41.119000000 PM,-1.24498486328125
11/28/2025 2:42:41.160000000 PM,-0.411802685546875
11/28/2025 2:42:41.199000000 PM,0.028730419921875
11/28/2025 2:42:41.241000000 PM,-0.488417138671875
11/28/2025 2:42:41.279000000 PM,-2.786850732421875
11/28/2025 2:42:41.321000000 PM,0.3064578125
11/28/2025 2:42:41.363000000 PM,-2.1643583007812497
11/28/2025 2:42:41.402000000 PM,-0.277727392578125
11/28/2025 2:42:41.444000000 PM,0.28730419921875
11/28/2025 2:42:41.482000000 PM,-2.1452046874999997
11/28/2025 2:42:41.524000000 PM,-0.8044517578125
11/28/2025 2:42:41.566000000 PM,-0.86191259765625
11/28/2025 2:42:41.605000000 PM,-0.239420166015625
11/28/2025 2:42:41.647000000 PM,-1.177947216796875
11/28/2025 2:42:41.686000000 PM,-0.612915625
11/28/2025 2:42:41.728000000 PM,-1.139639990234375
11/28/2025 2:42:41.770000000 PM,0.59376201171875
11/28/2025 2:42:41.809000000 PM,-1.43652099609375
11/28/2025 2:42:41.851000000 PM,-1.407790576171875
11/28/2025 2:42:41.890000000 PM,-0.9193734375
11/28/2025 2:42:41.932000000 PM,-1.37906015625
11/28/2025 2:42:41.975000000 PM,0.86191259765625
11/28/2025 2:42:42.014000000 PM,-2.35589443359375
11/28/2025 2:42:42.056000000 PM,-1.39821376953125
11/28/2025 2:42:42.095000000 PM,-4.00310517578125
11/28/2025 2:42:42.137000000 PM,-1.5897499023437498
11/28/2025 2:42:42.187000000 PM,-0.9097966308593749
11/28/2025 2:42:42.245000000 PM,-0.3447650390625
11/28/2025 2:42:42.302000000 PM,0.5267243652343749
11/28/2025 2:42:42.356000000 PM,-0.7565677246093749
11/28/2025 2:42:42.399000000 PM,-2.04943662109375
11/28/2025 2:42:42.439000000 PM,-0.63206923828125
11/28/2025 2:42:42.480000000 PM,-0.74699091796875
11/28/2025 2:42:42.522000000 PM,-0.229843359375
11/28/2025 2:42:42.561000000 PM,-1.8004396484374998
11/28/2025 2:42:42.603000000 PM,-1.350329736328125
11/28/2025 2:42:42.643000000 PM,-0.63206923828125
11/28/2025 2:42:42.712000000 PM,-1.388636962890625
11/28/2025 2:42:42.755000000 PM,-1.369483349609375
11/28/2025 2:42:42.794000000 PM,-1.5322890624999999
11/28/2025 2:42:42.835000000 PM,-1.235408056640625
11/28/2025 2:42:42.874000000 PM,-1.5322890624999999
11/28/2025 2:42:42.916000000 PM,0.9864110839843749
11/28/2025 2:42:42.957000000 PM,-1.70467158203125
11/28/2025 2:42:42.996000000 PM,-2.1835119140624997
11/28/2025 2:42:43.038000000 PM,-1.8770541015625
11/28/2025 2:42:43.076000000 PM,-0.565031591796875
11/28/2025 2:42:43.122000000 PM,1.4939818359375
11/28/2025 2:42:43.163000000 PM,-2.1547814941406247
11/28/2025 2:42:43.202000000 PM,-3.0262708984374997
11/28/2025 2:42:43.243000000 PM,-2.1452046874999997
11/28/2025 2:42:43.281000000 PM,1.024718310546875
11/28/2025 2:42:43.322000000 PM,-2.7581203125
11/28/2025 2:42:43.364000000 PM,-0.737414111328125
11/28/2025 2:42:43.402000000 PM,-1.6472107421875
11/28/2025 2:42:43.443000000 PM,0.201112939453125
11/28/2025 2:42:43.482000000 PM,-0.229843359375
11/28/2025 2:42:43.523000000 PM,-1.0821791503906248
11/28/2025 2:42:43.561000000 PM,-0.565031591796875
11/28/2025 2:42:43.602000000 PM,-1.2737152832031249
11/28/2025 2:42:43.643000000 PM,-0.718260498046875
11/28/2025 2:42:43.682000000 PM,-0.63206923828125
11/28/2025 2:42:43.724000000 PM,0.316034619140625
11/28/2025 2:42:43.765000000 PM,-1.24498486328125
11/28/2025 2:42:43.803000000 PM,-2.1643583007812497
11/28/2025 2:42:43.844000000 PM,-0.12449848632812499
11/28/2025 2:42:43.883000000 PM,1.139639990234375
11/28/2025 2:42:43.924000000 PM,-4.587290380859375
11/28/2025 2:42:43.963000000 PM,-2.1739351074218747
11/28/2025 2:42:44.005000000 PM,-0.4213794921875
11/28/2025 2:42:44.047000000 PM,-2.04943662109375
11/28/2025 2:42:44.086000000 PM,-0.59376201171875
11/28/2025 2:42:44.128000000 PM,-1.867477294921875
11/28/2025 2:42:44.168000000 PM,-1.24498486328125
11/28/2025 2:42:44.209000000 PM,-0.737414111328125
11/28/2025 2:42:44.251000000 PM,0.01915361328125
11/28/2025 2:42:44.289000000 PM,-0.622492431640625
11/28/2025 2:42:44.332000000 PM,-1.848323681640625
11/28/2025 2:42:44.371000000 PM,-3.754108203125
11/28/2025 2:42:44.413000000 PM,-0.8714894042968749
11/28/2025 2:42:44.455000000 PM,-1.22583125
11/28/2025 2:42:44.494000000 PM,-0.622492431640625
11/28/2025 2:42:44.535000000 PM,-0.5458779785156249
11/28/2025 2:42:44.574000000 PM,-0.45968671875
11/28/2025 2:42:44.615000000 PM,-1.0726023437499999
11/28/2025 2:42:44.657000000 PM,-0.5746083984375
11/28/2025 2:42:44.696000000 PM,0.852335791015625
11/28/2025 2:42:44.737000000 PM,-0.7565677246093749
11/28/2025 2:42:44.777000000 PM,-0.74699091796875
11/28/2025 2:42:44.819000000 PM,-0.737414111328125
11/28/2025 2:42:44.866000000 PM,-0.6607996582031249
11/28/2025 2:42:44.904000000 PM,-3.9647979492187497
11/28/2025 2:42:44.947000000 PM,-0.05746083984375
11/28/2025 2:42:44.986000000 PM,-2.806004345703125
11/28/2025 2:42:45.028000000 PM,1.254561669921875
11/28/2025 2:42:45.069000000 PM,-2.375048046875
11/28/2025 2:42:45.108000000 PM,-1.01514150390625
11/28/2025 2:42:45.150000000 PM,-1.465251416015625
11/28/2025 2:42:45.189000000 PM,0.17238251953125
11/28/2025 2:42:45.231000000 PM,-0.59376201171875
11/28/2025 2:42:45.275000000 PM,-0.354341845703125
11/28/2025 2:42:45.314000000 PM,-0.12449848632812499
11/28/2025 2:42:45.356000000 PM,-0.9193734375
11/28/2025 2:42:45.395000000 PM,-0.296881005859375
11/28/2025 2:42:45.436000000 PM,-1.465251416015625
11/28/2025 2:42:45.475000000 PM,-0.97683427734375
11/28/2025 2:42:45.516000000 PM,-3.859453076171875
11/28/2025 2:42:45.557000000 PM,-0.277727392578125
11/28/2025 2:42:45.596000000 PM,-0.239420166015625
11/28/2025 2:42:45.637000000 PM,-0.12449848632812499
