date,ay_vibration_ms2.value
11/28/2025 2:42:38.283000000 PM,8.21690009765625
11/28/2025 2:42:38.323000000 PM,4.11802685546875
11/28/2025 2:42:38.365000000 PM,3.840299462890625
11/28/2025 2:42:38.409000000 PM,11.4538607421875
11/28/2025 2:42:38.448000000 PM,6.665457421875
11/28/2025 2:42:38.490000000 PM,10.793061083984375
11/28/2025 2:42:38.535000000 PM,11.865663427734374
11/28/2025 2:42:38.577000000 PM,12.7563064453125
11/28/2025 2:42:38.616000000 PM,4.96078583984375
11/28/2025 2:42:38.658000000 PM,12.995726611328124
11/28/2025 2:42:38.700000000 PM,5.42047255859375
11/28/2025 2:42:38.740000000 PM,6.042964990234375
11/28/2025 2:42:38.783000000 PM,14.489708447265624
11/28/2025 2:42:38.822000000 PM,8.916006982421875
11/28/2025 2:42:38.864000000 PM,8.197746484375
11/28/2025 2:42:38.906000000 PM,11.176133349609374
11/28/2025 2:42:38.945000000 PM,10.237606298828124
11/28/2025 2:42:38.988000000 PM,11.712434521484374
11/28/2025 2:42:39.027000000 PM,7.211335400390625
11/28/2025 2:42:39.070000000 PM,1.915361328125
11/28/2025 2:42:39.112000000 PM,15.332467431640625
11/28/2025 2:42:39.151000000 PM,6.224924316406249
11/28/2025 2:42:39.193000000 PM,16.41464658203125
11/28/2025 2:42:39.233000000 PM,9.950302099609374
11/28/2025 2:42:39.275000000 PM,6.943184814453125
11/28/2025 2:42:39.318000000 PM,14.097059374999999
11/28/2025 2:42:39.358000000 PM,9.088389501953124
11/28/2025 2:42:39.401000000 PM,11.329362255859374
11/28/2025 2:42:39.441000000 PM,14.69082138671875
11/28/2025 2:42:39.483000000 PM,11.846509814453125
11/28/2025 2:42:39.525000000 PM,11.358092675781249
11/28/2025 2:42:39.564000000 PM,12.679691992187498
11/28/2025 2:42:39.605000000 PM,7.977479931640625
11/28/2025 2:42:39.647000000 PM,12.076353173828124
11/28/2025 2:42:39.687000000 PM,8.015787158203125
11/28/2025 2:42:39.730000000 PM,10.582371337890624
11/28/2025 2:42:39.770000000 PM,14.202404248046873
11/28/2025 2:42:39.812000000 PM,9.595960253906249
11/28/2025 2:42:39.853000000 PM,12.928688964843749
11/28/2025 2:42:39.893000000 PM,12.143390820312499
11/28/2025 2:42:39.936000000 PM,13.1776859375
11/28/2025 2:42:39.974000000 PM,12.54561669921875
11/28/2025 2:42:40.015000000 PM,2.825157958984375
11/28/2025 2:42:40.057000000 PM,16.864756494140625
11/28/2025 2:42:40.095000000 PM,9.165003955078124
11/28/2025 2:42:40.137000000 PM,11.501744775390625
11/28/2025 2:42:40.176000000 PM,6.885723974609375
11/28/2025 2:42:40.217000000 PM,6.58884296875
11/28/2025 2:42:40.255000000 PM,2.31758720703125
11/28/2025 2:42:40.297000000 PM,11.97100830078125
11/28/2025 2:42:40.338000000 PM,6.512228515625
11/28/2025 2:42:40.376000000 PM,7.3549875
11/28/2025 2:42:40.422000000 PM,11.645396875
11/28/2025 2:42:40.461000000 PM,12.526463085937499
11/28/2025 2:42:40.503000000 PM,7.977479931640625
11/28/2025 2:42:40.545000000 PM,12.823344091796875
11/28/2025 2:42:40.585000000 PM,4.548983154296875
11/28/2025 2:42:40.627000000 PM,14.920664746093749
11/28/2025 2:42:40.667000000 PM,9.3086560546875
11/28/2025 2:42:40.708000000 PM,6.694187841796874
11/28/2025 2:42:40.750000000 PM,13.206416357421874
11/28/2025 2:42:40.788000000 PM,8.724470849609375
11/28/2025 2:42:40.830000000 PM,15.006856005859374
11/28/2025 2:42:40.869000000 PM,6.828263134765624
11/28/2025 2:42:40.911000000 PM,10.812214697265624
11/28/2025 2:42:40.953000000 PM,8.264784130859374
11/28/2025 2:42:40.991000000 PM,6.177040283203125
11/28/2025 2:42:41.033000000 PM,13.235146777343749
11/28/2025 2:42:41.072000000 PM,7.201758593749999
11/28/2025 2:42:41.113000000 PM,13.493720556640625
11/28/2025 2:42:41.155000000 PM,6.5409589355468745
11/28/2025 2:42:41.194000000 PM,11.176133349609374
11/28/2025 2:42:41.235000000 PM,3.303998291015625
11/28/2025 2:42:41.274000000 PM,16.405069775390626
11/28/2025 2:42:41.315000000 PM,6.76122548828125
11/28/2025 2:42:41.358000000 PM,15.428235498046874
11/28/2025 2:42:41.397000000 PM,9.835380419921874
11/28/2025 2:42:41.438000000 PM,10.831368310546875
11/28/2025 2:42:41.477000000 PM,8.33182177734375
11/28/2025 2:42:41.518000000 PM,8.350975390624999
11/28/2025 2:42:41.557000000 PM,6.272808349609375
11/28/2025 2:42:41.599000000 PM,6.60799658203125
11/28/2025 2:42:41.642000000 PM,13.551181396484374
11/28/2025 2:42:41.681000000 PM,8.06367119140625
11/28/2025 2:42:41.723000000 PM,8.2743609375
11/28/2025 2:42:41.762000000 PM,10.342951171874999
11/28/2025 2:42:41.804000000 PM,6.53138212890625
11/28/2025 2:42:41.846000000 PM,16.060304736328124
11/28/2025 2:42:41.884000000 PM,7.240065820312499
11/28/2025 2:42:41.927000000 PM,14.049175341796873
11/28/2025 2:42:41.966000000 PM,12.181698046874999
11/28/2025 2:42:42.009000000 PM,7.345410693359375
11/28/2025 2:42:42.050000000 PM,13.263877197265625
11/28/2025 2:42:42.089000000 PM,2.7198130859375
11/28/2025 2:42:42.131000000 PM,13.828908789062499
11/28/2025 2:42:42.179000000 PM,7.105990527343749
11/28/2025 2:42:42.237000000 PM,10.850521923828124
11/28/2025 2:42:42.294000000 PM,9.873687646484374
11/28/2025 2:42:42.350000000 PM,5.391742138671875
11/28/2025 2:42:42.394000000 PM,5.53539423828125
11/28/2025 2:42:42.433000000 PM,9.701305126953125
11/28/2025 2:42:42.475000000 PM,12.401964599609375
11/28/2025 2:42:42.517000000 PM,10.228029492187499
11/28/2025 2:42:42.555000000 PM,15.083470458984374
11/28/2025 2:42:42.598000000 PM,10.457872851562499
11/28/2025 2:42:42.637000000 PM,13.876792822265624
11/28/2025 2:42:42.707000000 PM,13.1776859375
11/28/2025 2:42:42.750000000 PM,10.352527978515624
11/28/2025 2:42:42.788000000 PM,17.161637499999998
11/28/2025 2:42:42.830000000 PM,6.4834980957031245
11/28/2025 2:42:42.868000000 PM,15.2845833984375
11/28/2025 2:42:42.910000000 PM,4.778826513671874
11/28/2025 2:42:42.949000000 PM,11.1474029296875
11/28/2025 2:42:42.991000000 PM,8.245630517578125
11/28/2025 2:42:43.033000000 PM,12.152967626953124
