date,gz_vibration_g.mean_value
11/28/2025 2:42:38.272000000 PM,-0.041015625
11/28/2025 2:42:38.312000000 PM,-0.1142578125
11/28/2025 2:42:38.354000000 PM,0.0927734375
11/28/2025 2:42:38.395000000 PM,-0.005859375
11/28/2025 2:42:38.438000000 PM,-0.0849609375
11/28/2025 2:42:38.479000000 PM,0.017578125
11/28/2025 2:42:38.524000000 PM,-0.0390625
11/28/2025 2:42:38.565000000 PM,-0.3193359375
11/28/2025 2:42:38.605000000 PM,-0.0390625
11/28/2025 2:42:38.647000000 PM,-0.0810546875
11/28/2025 2:42:38.687000000 PM,-0.083984375
11/28/2025 2:42:38.729000000 PM,-0.12890625
11/28/2025 2:42:38.772000000 PM,-0.02734375
11/28/2025 2:42:38.811000000 PM,-0.1611328125
11/28/2025 2:42:38.853000000 PM,-0.1767578125
11/28/2025 2:42:38.892000000 PM,-0.1552734375
11/28/2025 2:42:38.935000000 PM,0.05078125
11/28/2025 2:42:38.977000000 PM,-0.15625
11/28/2025 2:42:39.016000000 PM,-0.203125
11/28/2025 2:42:39.059000000 PM,-0.115234375
11/28/2025 2:42:39.098000000 PM,0.0810546875
11/28/2025 2:42:39.140000000 PM,0.052734375
11/28/2025 2:42:39.182000000 PM,-0.1650390625
11/28/2025 2:42:39.222000000 PM,0.0009765625
11/28/2025 2:42:39.264000000 PM,-0.0205078125
11/28/2025 2:42:39.304000000 PM,-0.01171875
11/28/2025 2:42:39.347000000 PM,-0.0693359375
11/28/2025 2:42:39.390000000 PM,-0.140625
11/28/2025 2:42:39.430000000 PM,-0.2294921875
11/28/2025 2:42:39.472000000 PM,-0.287109375
11/28/2025 2:42:39.514000000 PM,-0.0634765625
11/28/2025 2:42:39.553000000 PM,-0.0517578125
11/28/2025 2:42:39.595000000 PM,-0.1005859375
11/28/2025 2:42:39.634000000 PM,-0.142578125
11/28/2025 2:42:39.676000000 PM,0.115234375
11/28/2025 2:42:39.719000000 PM,0.0166015625
11/28/2025 2:42:39.759000000 PM,-0.0087890625
11/28/2025 2:42:39.801000000 PM,0.0205078125
11/28/2025 2:42:39.840000000 PM,-0.1708984375
11/28/2025 2:42:39.882000000 PM,-0.048828125
11/28/2025 2:42:39.924000000 PM,-0.2900390625
11/28/2025 2:42:39.963000000 PM,-0.09375
11/28/2025 2:42:40.004000000 PM,-0.0390625
11/28/2025 2:42:40.043000000 PM,0.03125
11/28/2025 2:42:40.085000000 PM,-0.330078125
11/28/2025 2:42:40.126000000 PM,-0.1044921875
11/28/2025 2:42:40.165000000 PM,-0.0068359375
11/28/2025 2:42:40.206000000 PM,0.056640625
11/28/2025 2:42:40.244000000 PM,-0.14453125
11/28/2025 2:42:40.286000000 PM,-0.0078125
11/28/2025 2:42:40.324000000 PM,-0.0498046875
11/28/2025 2:42:40.366000000 PM,-0.00390625
11/28/2025 2:42:40.412000000 PM,-0.1513671875
11/28/2025 2:42:40.450000000 PM,-0.0517578125
11/28/2025 2:42:40.492000000 PM,0.0078125
11/28/2025 2:42:40.531000000 PM,-0.017578125
11/28/2025 2:42:40.573000000 PM,-0.0068359375
11/28/2025 2:42:40.616000000 PM,-0.21875
11/28/2025 2:42:40.656000000 PM,-0.09375
11/28/2025 2:42:40.698000000 PM,-0.08203125
11/28/2025 2:42:40.736000000 PM,-0.0185546875
11/28/2025 2:42:40.778000000 PM,-0.029296875
11/28/2025 2:42:40.820000000 PM,-0.138671875
11/28/2025 2:42:40.858000000 PM,0.083984375
11/28/2025 2:42:40.900000000 PM,-0.0185546875
11/28/2025 2:42:40.939000000 PM,-0.189453125
11/28/2025 2:42:40.980000000 PM,0.046875
11/28/2025 2:42:41.023000000 PM,-0.0498046875
11/28/2025 2:42:41.061000000 PM,-0.2705078125
11/28/2025 2:42:41.103000000 PM,-0.126953125
11/28/2025 2:42:41.141000000 PM,-0.0419921875
11/28/2025 2:42:41.183000000 PM,0.0029296875
11/28/2025 2:42:41.225000000 PM,-0.0498046875
11/28/2025 2:42:41.263000000 PM,-0.2841796875
11/28/2025 2:42:41.305000000 PM,0.03125
11/28/2025 2:42:41.344000000 PM,-0.220703125
11/28/2025 2:42:41.386000000 PM,-0.0283203125
11/28/2025 2:42:41.428000000 PM,0.029296875
11/28/2025 2:42:41.466000000 PM,-0.21875
11/28/2025 2:42:41.508000000 PM,-0.08203125
11/28/2025 2:42:41.547000000 PM,-0.087890625
11/28/2025 2:42:41.589000000 PM,-0.0244140625
11/28/2025 2:42:41.627000000 PM,-0.1201171875
11/28/2025 2:42:41.670000000 PM,-0.0625
11/28/2025 2:42:41.712000000 PM,-0.1162109375
11/28/2025 2:42:41.751000000 PM,0.060546875
11/28/2025 2:42:41.793000000 PM,-0.146484375
11/28/2025 2:42:41.832000000 PM,-0.1435546875
11/28/2025 2:42:41.874000000 PM,-0.09375
11/28/2025 2:42:41.916000000 PM,-0.140625
11/28/2025 2:42:41.955000000 PM,0.087890625
11/28/2025 2:42:41.998000000 PM,-0.240234375
11/28/2025 2:42:42.037000000 PM,-0.142578125
11/28/2025 2:42:42.078000000 PM,-0.408203125
11/28/2025 2:42:42.120000000 PM,-0.162109375
11/28/2025 2:42:42.164000000 PM,-0.0927734375
11/28/2025 2:42:42.222000000 PM,-0.03515625
11/28/2025 2:42:42.276000000 PM,0.0537109375
11/28/2025 2:42:42.334000000 PM,-0.0771484375
11/28/2025 2:42:42.383000000 PM,-0.208984375
11/28/2025 2:42:42.422000000 PM,-0.064453125
11/28/2025 2:42:42.464000000 PM,-0.076171875
11/28/2025 2:42:42.503000000 PM,-0.0234375
11/28/2025 2:42:42.545000000 PM,-0.18359375
11/28/2025 2:42:42.586000000 PM,-0.1376953125
11/28/2025 2:42:42.627000000 PM,-0.064453125
11/28/2025 2:42:42.696000000 PM,-0.1416015625
11/28/2025 2:42:42.735000000 PM,-0.1396484375
11/28/2025 2:42:42.778000000 PM,-0.15625
11/28/2025 2:42:42.819000000 PM,-0.1259765625
11/28/2025 2:42:42.857000000 PM,-0.15625
11/28/2025 2:42:42.900000000 PM,0.1005859375
11/28/2025 2:42:42.938000000 PM,-0.173828125
11/28/2025 2:42:42.980000000 PM,-0.22265625
11/28/2025 2:42:43.022000000 PM,-0.19140625
11/28/2025 2:42:43.060000000 PM,-0.0576171875
11/28/2025 2:42:43.107000000 PM,0.15234375
11/28/2025 2:42:43.145000000 PM,-0.2197265625
11/28/2025 2:42:43.186000000 PM,-0.30859375
11/28/2025 2:42:43.224000000 PM,-0.21875
11/28/2025 2:42:43.265000000 PM,0.1044921875
11/28/2025 2:42:43.306000000 PM,-0.28125
11/28/2025 2:42:43.345000000 PM,-0.0751953125
11/28/2025 2:42:43.386000000 PM,-0.16796875
11/28/2025 2:42:43.425000000 PM,0.0205078125
11/28/2025 2:42:43.466000000 PM,-0.0234375
11/28/2025 2:42:43.507000000 PM,-0.1103515625
11/28/2025 2:42:43.545000000 PM,-0.0576171875
11/28/2025 2:42:43.587000000 PM,-0.1298828125
11/28/2025 2:42:43.625000000 PM,-0.0732421875
11/28/2025 2:42:43.666000000 PM,-0.064453125
11/28/2025 2:42:43.708000000 PM,0.0322265625
11/28/2025 2:42:43.746000000 PM,-0.126953125
11/28/2025 2:42:43.787000000 PM,-0.220703125
11/28/2025 2:42:43.825000000 PM,-0.0126953125
11/28/2025 2:42:43.867000000 PM,0.1162109375
11/28/2025 2:42:43.908000000 PM,-0.4677734375
11/28/2025 2:42:43.947000000 PM,-0.2216796875
11/28/2025 2:42:43.989000000 PM,-0.04296875
11/28/2025 2:42:44.028000000 PM,-0.208984375
11/28/2025 2:42:44.069000000 PM,-0.060546875
11/28/2025 2:42:44.111000000 PM,-0.1904296875
11/28/2025 2:42:44.151000000 PM,-0.126953125
11/28/2025 2:42:44.193000000 PM,-0.0751953125
11/28/2025 2:42:44.232000000 PM,0.001953125
11/28/2025 2:42:44.273000000 PM,-0.0634765625
11/28/2025 2:42:44.315000000 PM,-0.1884765625
11/28/2025 2:42:44.355000000 PM,-0.3828125
11/28/2025 2:42:44.397000000 PM,-0.0888671875
11/28/2025 2:42:44.436000000 PM,-0.125
11/28/2025 2:42:44.478000000 PM,-0.0634765625
11/28/2025 2:42:44.519000000 PM,-0.0556640625
11/28/2025 2:42:44.558000000 PM,-0.046875
11/28/2025 2:42:44.599000000 PM,-0.109375
11/28/2025 2:42:44.638000000 PM,-0.05859375
11/28/2025 2:42:44.679000000 PM,0.0869140625
11/28/2025 2:42:44.721000000 PM,-0.0771484375
11/28/2025 2:42:44.761000000 PM,-0.076171875
11/28/2025 2:42:44.802000000 PM,-0.0751953125
11/28/2025 2:42:44.842000000 PM,-0.0673828125
11/28/2025 2:42:44.888000000 PM,-0.404296875
11/28/2025 2:42:44.927000000 PM,-0.005859375
11/28/2025 2:42:44.970000000 PM,-0.2861328125
11/28/2025 2:42:45.012000000 PM,0.1279296875
11/28/2025 2:42:45.050000000 PM,-0.2421875
11/28/2025 2:42:45.092000000 PM,-0.103515625
11/28/2025 2:42:45.131000000 PM,-0.1494140625
11/28/2025 2:42:45.172000000 PM,0.017578125
11/28/2025 2:42:45.214000000 PM,-0.060546875
11/28/2025 2:42:45.255000000 PM,-0.0361328125
11/28/2025 2:42:45.298000000 PM,-0.0126953125
11/28/2025 2:42:45.337000000 PM,-0.09375
11/28/2025 2:42:45.379000000 PM,-0.0302734375
11/28/2025 2:42:45.420000000 PM,-0.1494140625
11/28/2025 2:42:45.459000000 PM,-0.099609375
11/28/2025 2:42:45.500000000 PM,-0.3935546875
11/28/2025 2:42:45.538000000 PM,-0.0283203125
11/28/2025 2:42:45.579000000 PM,-0.0244140625
11/28/2025 2:42:45.621000000 PM,-0.0126953125
11/28/2025 2:42:45.660000000 PM,-0.033203125
11/28/2025 2:42:45.701000000 PM,-0.12890625
11/28/2025 2:42:45.740000000 PM,0.0361328125
11/28/2025 2:42:45.782000000 PM,-0.2158203125
11/28/2025 2:42:45.823000000 PM,0.0634765625
11/28/2025 2:42:45.862000000 PM,-0.0322265625
11/28/2025 2:42:45.904000000 PM,-0.0859375
11/28/2025 2:42:45.943000000 PM,-0.220703125
11/28/2025 2:42:45.985000000 PM,-0.091796875
11/28/2025 2:42:46.027000000 PM,-0.033203125
11/28/2025 2:42:46.066000000 PM,-0.298828125
11/28/2025 2:42:46.108000000 PM,-0.01953125
11/28/2025 2:42:46.147000000 PM,-0.0009765625
11/28/2025 2:42:46.189000000 PM,-0.3369140625
11/28/2025 2:42:46.228000000 PM,-0.3330078125
11/28/2025 2:42:46.271000000 PM,-0.060546875
11/28/2025 2:42:46.312000000 PM,-0.0458984375
11/28/2025 2:42:46.351000000 PM,0.029296875
11/28/2025 2:42:46.393000000 PM,-0.0595703125
11/28/2025 2:42:46.432000000 PM,-0.1875
11/28/2025 2:42:46.474000000 PM,-0.11328125
11/28/2025 2:42:46.516000000 PM,-0.171875
11/28/2025 2:42:46.555000000 PM,-0.01953125
11/28/2025 2:42:46.597000000 PM,0.0263671875
11/28/2025 2:42:46.636000000 PM,-0.1103515625
11/28/2025 2:42:46.677000000 PM,-0.16796875
11/28/2025 2:42:46.719000000 PM,-0.03125
11/28/2025 2:42:46.758000000 PM,-0.0810546875
11/28/2025 2:42:46.799000000 PM,0.0869140625
11/28/2025 2:42:46.838000000 PM,-0.0576171875
11/28/2025 2:42:46.880000000 PM,-0.123046875
11/28/2025 2:42:46.923000000 PM,-0.17578125
11/28/2025 2:42:46.962000000 PM,0.00390625
11/28/2025 2:42:47.003000000 PM,0.0166015625
11/28/2025 2:42:47.042000000 PM,-0.1357421875
11/28/2025 2:42:47.088000000 PM,-0.1279296875
11/28/2025 2:42:47.130000000 PM,0.0205078125
11/28/2025 2:42:47.169000000 PM,-0.193359375
11/28/2025 2:42:47.211000000 PM,-0.0751953125
11/28/2025 2:42:47.250000000 PM,-0.091796875
11/28/2025 2:42:47.292000000 PM,-0.2666015625
11/28/2025 2:42:47.335000000 PM,0.0078125
11/28/2025 2:42:47.383000000 PM,-0.0107421875
11/28/2025 2:42:47.441000000 PM,-0.1455078125
11/28/2025 2:42:47.484000000 PM,-0.17578125
11/28/2025 2:42:47.526000000 PM,-0.0517578125
11/28/2025 2:42:47.568000000 PM,-0.0478515625
11/28/2025 2:42:47.613000000 PM,0.0322265625
11/28/2025 2:42:47.654000000 PM,-0.1181640625
11/28/2025 2:42:47.693000000 PM,-0.1484375
11/28/2025 2:42:47.734000000 PM,-0.068359375
11/28/2025 2:42:47.772000000 PM,-0.03125
11/28/2025 2:42:47.813000000 PM,-0.1337890625
11/28/2025 2:42:47.855000000 PM,-0.232421875
11/28/2025 2:42:47.893000000 PM,-0.08203125
11/28/2025 2:42:47.934000000 PM,-0.107421875
11/28/2025 2:42:47.973000000 PM,-0.1669921875
11/28/2025 2:42:48.014000000 PM,-0.009765625
11/28/2025 2:42:48.056000000 PM,-0.013671875
11/28/2025 2:42:48.095000000 PM,-0.0234375
11/28/2025 2:42:48.136000000 PM,-0.119140625
11/28/2025 2:42:48.175000000 PM,-0.1484375
11/28/2025 2:42:48.217000000 PM,-0.2763671875
11/28/2025 2:42:48.258000000 PM,-0.1904296875
11/28/2025 2:42:48.297000000 PM,0.0576171875
11/28/2025 2:42:48.339000000 PM,-0.2109375
11/28/2025 2:42:48.377000000 PM,-0.1083984375
11/28/2025 2:42:48.419000000 PM,-0.1279296875
11/28/2025 2:42:48.460000000 PM,-0.111328125
11/28/2025 2:42:48.498000000 PM,-0.16015625
11/28/2025 2:42:48.540000000 PM,-0.0556640625
11/28/2025 2:42:48.579000000 PM,-0.1142578125
11/28/2025 2:42:48.620000000 PM,-0.099609375
11/28/2025 2:42:48.661000000 PM,-0.189453125
11/28/2025 2:42:48.700000000 PM,-0.005859375
11/28/2025 2:42:48.741000000 PM,-0.2177734375
11/28/2025 2:42:48.780000000 PM,-0.2490234375
11/28/2025 2:42:48.821000000 PM,-0.0234375
11/28/2025 2:42:48.863000000 PM,-0.064453125
11/28/2025 2:42:48.902000000 PM,-0.0341796875
11/28/2025 2:42:48.944000000 PM,-0.236328125
11/28/2025 2:42:48.983000000 PM,-0.19140625
11/28/2025 2:42:49.024000000 PM,-0.2822265625
11/28/2025 2:42:49.065000000 PM,-0.185546875
11/28/2025 2:42:49.104000000 PM,-0.1416015625
11/28/2025 2:42:49.145000000 PM,0.078125
11/28/2025 2:42:49.185000000 PM,-0.0703125
11/28/2025 2:42:49.226000000 PM,-0.0068359375
11/28/2025 2:42:49.272000000 PM,-0.0947265625
11/28/2025 2:42:49.310000000 PM,-0.0400390625
11/28/2025 2:42:49.351000000 PM,-0.173828125
11/28/2025 2:42:49.389000000 PM,-0.1259765625
11/28/2025 2:42:49.430000000 PM,-0.1552734375
11/28/2025 2:42:49.473000000 PM,-0.248046875
11/28/2025 2:42:49.512000000 PM,-0.1279296875
11/28/2025 2:42:49.553000000 PM,-0.1298828125
11/28/2025 2:42:49.595000000 PM,-0.1357421875
11/28/2025 2:42:49.633000000 PM,0.1103515625
11/28/2025 2:42:49.675000000 PM,-0.1650390625
11/28/2025 2:42:49.713000000 PM,-0.1162109375
11/28/2025 2:42:49.755000000 PM,-0.0947265625
11/28/2025 2:42:49.794000000 PM,-0.083984375
11/28/2025 2:42:49.836000000 PM,-0.064453125
11/28/2025 2:42:49.878000000 PM,-0.142578125
11/28/2025 2:42:49.916000000 PM,-0.244140625
11/28/2025 2:42:49.959000000 PM,0.0048828125
11/28/2025 2:42:49.999000000 PM,-0.09765625
11/28/2025 2:42:50.041000000 PM,0.00390625
11/28/2025 2:42:50.082000000 PM,0.1904296875
11/28/2025 2:42:50.121000000 PM,-0.0849609375
11/28/2025 2:42:50.163000000 PM,-0.3681640625
11/28/2025 2:42:50.202000000 PM,-0.046875
11/28/2025 2:42:50.243000000 PM,-0.0888671875
11/28/2025 2:42:50.286000000 PM,0.0732421875
11/28/2025 2:42:50.324000000 PM,-0.1162109375
11/28/2025 2:42:50.365000000 PM,-0.1953125
11/28/2025 2:42:50.403000000 PM,-0.09375
