date,gz_vibration_g.mean_value
11/28/2025 2:07:00.008000000 PM,-0.0830078125
11/28/2025 2:07:00.047000000 PM,-0.0595703125
11/28/2025 2:07:00.089000000 PM,-0.0908203125
11/28/2025 2:07:00.131000000 PM,-0.177734375
11/28/2025 2:07:00.170000000 PM,-0.056640625
11/28/2025 2:07:00.211000000 PM,0.0771484375
11/28/2025 2:07:00.251000000 PM,-0.0791015625
11/28/2025 2:07:00.293000000 PM,-0.2080078125
11/28/2025 2:07:00.339000000 PM,-0.119140625
11/28/2025 2:07:00.378000000 PM,0.0576171875
11/28/2025 2:07:00.420000000 PM,-0.0263671875
11/28/2025 2:07:00.459000000 PM,-0.1328125
11/28/2025 2:07:00.501000000 PM,-0.169921875
11/28/2025 2:07:00.544000000 PM,-0.2802734375
11/28/2025 2:07:00.583000000 PM,-0.1298828125
11/28/2025 2:07:00.625000000 PM,-0.2353515625
11/28/2025 2:07:00.665000000 PM,0.056640625
11/28/2025 2:07:00.708000000 PM,-0.0888671875
11/28/2025 2:07:00.748000000 PM,-0.1982421875
11/28/2025 2:07:00.790000000 PM,-0.1767578125
11/28/2025 2:07:00.833000000 PM,-0.1123046875
11/28/2025 2:07:00.873000000 PM,-0.212890625
11/28/2025 2:07:00.915000000 PM,-0.064453125
11/28/2025 2:07:00.955000000 PM,-0.041015625
11/28/2025 2:07:00.998000000 PM,-0.0380859375
11/28/2025 2:07:01.040000000 PM,-0.0478515625
11/28/2025 2:07:01.079000000 PM,-0.08203125
11/28/2025 2:07:01.121000000 PM,0.091796875
11/28/2025 2:07:01.162000000 PM,-0.0537109375
11/28/2025 2:07:01.205000000 PM,-0.037109375
11/28/2025 2:07:01.247000000 PM,-0.1005859375
11/28/2025 2:07:01.287000000 PM,0.01953125
11/28/2025 2:07:01.330000000 PM,-0.05078125
11/28/2025 2:07:01.370000000 PM,-0.0517578125
11/28/2025 2:07:01.414000000 PM,-0.2763671875
11/28/2025 2:07:01.456000000 PM,-0.0830078125
11/28/2025 2:07:01.496000000 PM,0.0361328125
11/28/2025 2:07:01.540000000 PM,0.1328125
11/28/2025 2:07:01.579000000 PM,-0.2392578125
11/28/2025 2:07:01.630000000 PM,-0.2744140625
11/28/2025 2:07:01.674000000 PM,0.05078125
11/28/2025 2:07:01.713000000 PM,0.10546875
11/28/2025 2:07:01.755000000 PM,-0.1396484375
11/28/2025 2:07:01.794000000 PM,-0.298828125
11/28/2025 2:07:01.835000000 PM,-0.1708984375
11/28/2025 2:07:01.878000000 PM,-0.1376953125
11/28/2025 2:07:01.923000000 PM,-0.1591796875
11/28/2025 2:07:01.965000000 PM,0.0908203125
11/28/2025 2:07:02.003000000 PM,-0.224609375
11/28/2025 2:07:02.045000000 PM,-0.1181640625
11/28/2025 2:07:02.086000000 PM,-0.166015625
11/28/2025 2:07:02.126000000 PM,-0.2548828125
11/28/2025 2:07:02.167000000 PM,-0.1162109375
11/28/2025 2:07:02.206000000 PM,-0.087890625
11/28/2025 2:07:02.248000000 PM,-0.04296875
11/28/2025 2:07:02.289000000 PM,-0.146484375
11/28/2025 2:07:02.328000000 PM,-0.16796875
11/28/2025 2:07:02.370000000 PM,-0.0771484375
11/28/2025 2:07:02.409000000 PM,-0.1376953125
11/28/2025 2:07:02.451000000 PM,-0.3466796875
11/28/2025 2:07:02.490000000 PM,-0.14453125
11/28/2025 2:07:02.533000000 PM,-0.115234375
11/28/2025 2:07:02.579000000 PM,0.02734375
11/28/2025 2:07:02.618000000 PM,-0.1494140625
11/28/2025 2:07:02.660000000 PM,-0.0654296875
11/28/2025 2:07:02.700000000 PM,-0.0263671875
11/28/2025 2:07:02.767000000 PM,-0.19140625
11/28/2025 2:07:02.811000000 PM,-0.25
11/28/2025 2:07:02.851000000 PM,-0.1044921875
11/28/2025 2:07:02.894000000 PM,0.00390625
11/28/2025 2:07:02.933000000 PM,-0.169921875
11/28/2025 2:07:02.976000000 PM,-0.08203125
11/28/2025 2:07:03.018000000 PM,-0.048828125
11/28/2025 2:07:03.057000000 PM,0.0673828125
11/28/2025 2:07:03.099000000 PM,-0.1748046875
11/28/2025 2:07:03.158000000 PM,-0.099609375
11/28/2025 2:07:03.206000000 PM,-0.1123046875
11/28/2025 2:07:03.249000000 PM,-0.080078125
11/28/2025 2:07:03.289000000 PM,0.125
11/28/2025 2:07:03.331000000 PM,0.0595703125
11/28/2025 2:07:03.369000000 PM,-0.16796875
11/28/2025 2:07:03.411000000 PM,0.109375
11/28/2025 2:07:03.454000000 PM,-0.0859375
11/28/2025 2:07:03.493000000 PM,-0.05859375
11/28/2025 2:07:03.535000000 PM,-0.1728515625
11/28/2025 2:07:03.575000000 PM,0.01171875
11/28/2025 2:07:03.618000000 PM,-0.240234375
11/28/2025 2:07:03.661000000 PM,-0.2587890625
11/28/2025 2:07:03.700000000 PM,-0.1875
11/28/2025 2:07:03.742000000 PM,-0.021484375
11/28/2025 2:07:03.780000000 PM,-0.0458984375
11/28/2025 2:07:03.822000000 PM,-0.2666015625
11/28/2025 2:07:03.864000000 PM,-0.2392578125
11/28/2025 2:07:03.904000000 PM,-0.0439453125
11/28/2025 2:07:03.946000000 PM,-0.1455078125
11/28/2025 2:07:03.985000000 PM,-0.0205078125
11/28/2025 2:07:04.026000000 PM,-0.0302734375
11/28/2025 2:07:04.068000000 PM,-0.0810546875
11/28/2025 2:07:04.106000000 PM,-0.166015625
11/28/2025 2:07:04.148000000 PM,-0.060546875
11/28/2025 2:07:04.186000000 PM,-0.20703125
11/28/2025 2:07:04.228000000 PM,-0.1591796875
11/28/2025 2:07:04.269000000 PM,-0.1513671875
11/28/2025 2:07:04.308000000 PM,-0.0908203125
11/28/2025 2:07:04.350000000 PM,0.005859375
11/28/2025 2:07:04.388000000 PM,-0.251953125
11/28/2025 2:07:04.430000000 PM,-0.0283203125
11/28/2025 2:07:04.468000000 PM,0.04296875
11/28/2025 2:07:04.511000000 PM,0.02734375
11/28/2025 2:07:04.553000000 PM,0.12890625
11/28/2025 2:07:04.600000000 PM,-0.0771484375
11/28/2025 2:07:04.657000000 PM,-0.1103515625
11/28/2025 2:07:04.700000000 PM,-0.21484375
11/28/2025 2:07:04.742000000 PM,-0.044921875
11/28/2025 2:07:04.784000000 PM,-0.0966796875
11/28/2025 2:07:04.824000000 PM,-0.001953125
11/28/2025 2:07:04.871000000 PM,-0.19140625
11/28/2025 2:07:04.909000000 PM,-0.1650390625
11/28/2025 2:07:04.952000000 PM,0.021484375
11/28/2025 2:07:04.994000000 PM,-0.0302734375
11/28/2025 2:07:05.033000000 PM,-0.140625
11/28/2025 2:07:05.076000000 PM,0.017578125
11/28/2025 2:07:05.115000000 PM,-0.1513671875
11/28/2025 2:07:05.157000000 PM,0.0595703125
11/28/2025 2:07:05.200000000 PM,-0.2099609375
11/28/2025 2:07:05.239000000 PM,-0.09375
11/28/2025 2:07:05.281000000 PM,-0.0751953125
11/28/2025 2:07:05.320000000 PM,-0.05859375
11/28/2025 2:07:05.364000000 PM,-0.1044921875
11/28/2025 2:07:05.406000000 PM,-0.0009765625
11/28/2025 2:07:05.446000000 PM,-0.0244140625
11/28/2025 2:07:05.488000000 PM,-0.1806640625
11/28/2025 2:07:05.528000000 PM,-0.1796875
11/28/2025 2:07:05.571000000 PM,0.0400390625
11/28/2025 2:07:05.613000000 PM,-0.1220703125
11/28/2025 2:07:05.652000000 PM,-0.125
11/28/2025 2:07:05.694000000 PM,-0.05078125
11/28/2025 2:07:05.733000000 PM,-0.025390625
11/28/2025 2:07:05.775000000 PM,-0.2294921875
11/28/2025 2:07:05.814000000 PM,-0.060546875
11/28/2025 2:07:05.856000000 PM,-0.11328125
11/28/2025 2:07:05.897000000 PM,-0.125
11/28/2025 2:07:05.936000000 PM,-0.0390625
11/28/2025 2:07:05.977000000 PM,-0.07421875
11/28/2025 2:07:06.019000000 PM,-0.173828125
11/28/2025 2:07:06.058000000 PM,-0.1103515625
11/28/2025 2:07:06.099000000 PM,0.0732421875
11/28/2025 2:07:06.138000000 PM,-0.041015625
11/28/2025 2:07:06.180000000 PM,-0.1025390625
11/28/2025 2:07:06.221000000 PM,-0.021484375
11/28/2025 2:07:06.260000000 PM,-0.1767578125
11/28/2025 2:07:06.301000000 PM,-0.0185546875
11/28/2025 2:07:06.340000000 PM,-0.1181640625
11/28/2025 2:07:06.382000000 PM,-0.083984375
11/28/2025 2:07:06.420000000 PM,-0.109375
11/28/2025 2:07:06.462000000 PM,-0.119140625
11/28/2025 2:07:06.504000000 PM,0.0029296875
11/28/2025 2:07:06.548000000 PM,-0.0556640625
11/28/2025 2:07:06.589000000 PM,-0.0810546875
11/28/2025 2:07:06.628000000 PM,0.189453125
11/28/2025 2:07:06.669000000 PM,-0.1220703125
11/28/2025 2:07:06.711000000 PM,0.04296875
11/28/2025 2:07:06.751000000 PM,0.0625
11/28/2025 2:07:06.792000000 PM,-0.2041015625
11/28/2025 2:07:06.832000000 PM,-0.22265625
11/28/2025 2:07:06.874000000 PM,0.0556640625
11/28/2025 2:07:06.916000000 PM,-0.15234375
11/28/2025 2:07:06.956000000 PM,-0.0634765625
11/28/2025 2:07:06.998000000 PM,-0.130859375
11/28/2025 2:07:07.037000000 PM,-0.2509765625
11/28/2025 2:07:07.084000000 PM,-0.0263671875
11/28/2025 2:07:07.126000000 PM,-0.1162109375
11/28/2025 2:07:07.166000000 PM,-0.1083984375
11/28/2025 2:07:07.208000000 PM,-0.1337890625
11/28/2025 2:07:07.247000000 PM,-0.1123046875
11/28/2025 2:07:07.288000000 PM,-0.296875
11/28/2025 2:07:07.330000000 PM,-0.181640625
11/28/2025 2:07:07.369000000 PM,-0.0634765625
11/28/2025 2:07:07.411000000 PM,-0.1318359375
11/28/2025 2:07:07.450000000 PM,-0.2177734375
11/28/2025 2:07:07.493000000 PM,-0.1826171875
11/28/2025 2:07:07.535000000 PM,0.126953125
11/28/2025 2:07:07.574000000 PM,0.0224609375
11/28/2025 2:07:07.616000000 PM,-0.2080078125
11/28/2025 2:07:07.656000000 PM,0.048828125
11/28/2025 2:07:07.698000000 PM,-0.2119140625
11/28/2025 2:07:07.737000000 PM,-0.2373046875
11/28/2025 2:07:07.779000000 PM,-0.103515625
11/28/2025 2:07:07.821000000 PM,-0.126953125
11/28/2025 2:07:07.860000000 PM,-0.267578125
11/28/2025 2:07:07.902000000 PM,-0.19921875
11/28/2025 2:07:07.944000000 PM,-0.2119140625
11/28/2025 2:07:07.983000000 PM,-0.076171875
11/28/2025 2:07:08.025000000 PM,0.0625
11/28/2025 2:07:08.064000000 PM,0.0107421875
11/28/2025 2:07:08.106000000 PM,-0.0322265625
11/28/2025 2:07:08.148000000 PM,-0.08984375
11/28/2025 2:07:08.188000000 PM,-0.14453125
11/28/2025 2:07:08.230000000 PM,-0.12890625
11/28/2025 2:07:08.269000000 PM,-0.1669921875
11/28/2025 2:07:08.311000000 PM,-0.181640625
11/28/2025 2:07:08.349000000 PM,-0.2216796875
11/28/2025 2:07:08.392000000 PM,-0.125
11/28/2025 2:07:08.433000000 PM,0.0302734375
11/28/2025 2:07:08.472000000 PM,0.0654296875
11/28/2025 2:07:08.513000000 PM,-0.06640625
11/28/2025 2:07:08.552000000 PM,-0.0419921875
11/28/2025 2:07:08.593000000 PM,-0.0751953125
11/28/2025 2:07:08.634000000 PM,-0.1728515625
11/28/2025 2:07:08.674000000 PM,-0.2177734375
11/28/2025 2:07:08.716000000 PM,0.0693359375
11/28/2025 2:07:08.756000000 PM,-0.140625
11/28/2025 2:07:08.798000000 PM,-0.041015625
11/28/2025 2:07:08.840000000 PM,-0.1494140625
11/28/2025 2:07:08.879000000 PM,-0.0068359375
11/28/2025 2:07:08.921000000 PM,-0.08203125
