date,ay_vibration_ms2.value
11/28/2025 3:00:00.012000000 PM,12.114660400390624
11/28/2025 3:00:00.051000000 PM,13.84806240234375
11/28/2025 3:00:00.092000000 PM,8.992621435546875
11/28/2025 3:00:00.130000000 PM,12.267889306640624
11/28/2025 3:00:00.171000000 PM,12.785036865234375
11/28/2025 3:00:00.210000000 PM,7.977479931640625
11/28/2025 3:00:00.251000000 PM,12.689268798828124
11/28/2025 3:00:00.293000000 PM,5.813121630859374
11/28/2025 3:00:00.333000000 PM,13.158532324218749
11/28/2025 3:00:00.374000000 PM,15.294160205078125
11/28/2025 3:00:00.413000000 PM,4.7117888671875
11/28/2025 3:00:00.455000000 PM,9.241618408203124
11/28/2025 3:00:00.497000000 PM,12.708422412109375
11/28/2025 3:00:00.536000000 PM,2.91134921875
11/28/2025 3:00:00.577000000 PM,14.920664746093749
11/28/2025 3:00:00.617000000 PM,13.388375683593749
11/28/2025 3:00:00.658000000 PM,3.0550013183593747
11/28/2025 3:00:00.700000000 PM,17.190367919921876
11/28/2025 3:00:00.739000000 PM,9.433154541015625
11/28/2025 3:00:00.781000000 PM,8.034940771484374
11/28/2025 3:00:00.821000000 PM,11.789048974609374
11/28/2025 3:00:00.862000000 PM,13.110648291015623
11/28/2025 3:00:00.904000000 PM,9.04050546875
11/28/2025 3:00:00.944000000 PM,12.85207451171875
11/28/2025 3:00:00.985000000 PM,6.205770703124999
11/28/2025 3:00:01.024000000 PM,5.4779333984375
11/28/2025 3:00:01.066000000 PM,10.09395419921875
11/28/2025 3:00:01.108000000 PM,8.734047656249999
11/28/2025 3:00:01.147000000 PM,5.736507177734374
11/28/2025 3:00:01.189000000 PM,16.079458349609375
11/28/2025 3:00:01.228000000 PM,15.045163232421874
11/28/2025 3:00:01.271000000 PM,13.455413330078125
11/28/2025 3:00:01.314000000 PM,10.371681591796875
11/28/2025 3:00:01.354000000 PM,12.46900224609375
11/28/2025 3:00:01.401000000 PM,4.00310517578125
11/28/2025 3:00:01.441000000 PM,11.1474029296875
11/28/2025 3:00:01.482000000 PM,10.122684619140625
11/28/2025 3:00:01.522000000 PM,8.197746484375
11/28/2025 3:00:01.563000000 PM,11.77947216796875
11/28/2025 3:00:01.606000000 PM,9.241618408203124
11/28/2025 3:00:01.645000000 PM,3.5146880371093747
11/28/2025 3:00:01.687000000 PM,9.94072529296875
11/28/2025 3:00:01.727000000 PM,12.62223115234375
11/28/2025 3:00:01.770000000 PM,12.746729638671875
11/28/2025 3:00:01.828000000 PM,10.065223779296874
11/28/2025 3:00:01.879000000 PM,9.394847314453125
