date,gz_vibration_g.mean_value
11/28/2025 3:00:00.040000000 PM,-0.1396484375
11/28/2025 3:00:00.081000000 PM,-0.048828125
11/28/2025 3:00:00.120000000 PM,-0.0634765625
11/28/2025 3:00:00.161000000 PM,-0.138671875
11/28/2025 3:00:00.199000000 PM,0.0048828125
11/28/2025 3:00:00.240000000 PM,-0.0400390625
11/28/2025 3:00:00.283000000 PM,-0.1015625
11/28/2025 3:00:00.322000000 PM,-0.0556640625
11/28/2025 3:00:00.363000000 PM,-0.068359375
11/28/2025 3:00:00.402000000 PM,-0.279296875
11/28/2025 3:00:00.444000000 PM,-0.1376953125
11/28/2025 3:00:00.484000000 PM,-0.0888671875
11/28/2025 3:00:00.525000000 PM,-0.09765625
11/28/2025 3:00:00.566000000 PM,-0.2939453125
11/28/2025 3:00:00.606000000 PM,-0.2001953125
11/28/2025 3:00:00.648000000 PM,0.0888671875
11/28/2025 3:00:00.686000000 PM,-0.1708984375
11/28/2025 3:00:00.728000000 PM,-0.052734375
11/28/2025 3:00:00.771000000 PM,-0.26953125
11/28/2025 3:00:00.810000000 PM,-0.05078125
11/28/2025 3:00:00.852000000 PM,-0.091796875
11/28/2025 3:00:00.891000000 PM,-0.2470703125
11/28/2025 3:00:00.933000000 PM,-0.044921875
11/28/2025 3:00:00.975000000 PM,-0.1298828125
11/28/2025 3:00:01.014000000 PM,-0.12890625
11/28/2025 3:00:01.055000000 PM,-0.1611328125
11/28/2025 3:00:01.094000000 PM,-0.1396484375
11/28/2025 3:00:01.136000000 PM,-0.173828125
11/28/2025 3:00:01.178000000 PM,-0.125
11/28/2025 3:00:01.217000000 PM,-0.322265625
11/28/2025 3:00:01.260000000 PM,-0.099609375
11/28/2025 3:00:01.300000000 PM,-0.0390625
11/28/2025 3:00:01.343000000 PM,-0.2412109375
11/28/2025 3:00:01.391000000 PM,-0.2158203125
11/28/2025 3:00:01.430000000 PM,-0.095703125
11/28/2025 3:00:01.471000000 PM,-0.142578125
11/28/2025 3:00:01.511000000 PM,-0.0322265625
11/28/2025 3:00:01.553000000 PM,-0.259765625
11/28/2025 3:00:01.595000000 PM,-0.1357421875
11/28/2025 3:00:01.634000000 PM,-0.0302734375
11/28/2025 3:00:01.676000000 PM,-0.0849609375
11/28/2025 3:00:01.716000000 PM,-0.1787109375
11/28/2025 3:00:01.759000000 PM,-0.0419921875
11/28/2025 3:00:01.810000000 PM,0.0166015625
11/28/2025 3:00:01.867000000 PM,0.02734375
11/28/2025 3:00:01.911000000 PM,-0.12109375
11/28/2025 3:00:01.950000000 PM,0.0419921875
11/28/2025 3:00:01.996000000 PM,0.1708984375
11/28/2025 3:00:02.035000000 PM,-0.07421875
11/28/2025 3:00:02.077000000 PM,-0.0439453125
11/28/2025 3:00:02.119000000 PM,-0.083984375
11/28/2025 3:00:02.158000000 PM,0.0126953125
11/28/2025 3:00:02.200000000 PM,-0.06640625
11/28/2025 3:00:02.239000000 PM,-0.306640625
11/28/2025 3:00:02.281000000 PM,-0.083984375
11/28/2025 3:00:02.324000000 PM,-0.1328125
11/28/2025 3:00:02.363000000 PM,-0.072265625
11/28/2025 3:00:02.405000000 PM,-0.419921875
11/28/2025 3:00:02.444000000 PM,-0.0810546875
11/28/2025 3:00:02.487000000 PM,-0.15625
11/28/2025 3:00:02.528000000 PM,0.140625
11/28/2025 3:00:02.568000000 PM,0.1201171875
11/28/2025 3:00:02.610000000 PM,-0.0419921875
11/28/2025 3:00:02.649000000 PM,0.0263671875
11/28/2025 3:00:02.691000000 PM,-0.0595703125
11/28/2025 3:00:02.733000000 PM,-0.09765625
11/28/2025 3:00:02.772000000 PM,-0.078125
11/28/2025 3:00:02.814000000 PM,0.09765625
11/28/2025 3:00:02.853000000 PM,-0.041015625
11/28/2025 3:00:02.895000000 PM,-0.1005859375
11/28/2025 3:00:02.938000000 PM,-0.2265625
11/28/2025 3:00:02.976000000 PM,-0.060546875
11/28/2025 3:00:03.018000000 PM,-0.076171875
11/28/2025 3:00:03.057000000 PM,0.0546875
11/28/2025 3:00:03.099000000 PM,-0.3076171875
11/28/2025 3:00:03.138000000 PM,-0.18359375
11/28/2025 3:00:03.180000000 PM,-0.0947265625
11/28/2025 3:00:03.223000000 PM,-0.1318359375
11/28/2025 3:00:03.262000000 PM,-0.287109375
11/28/2025 3:00:03.303000000 PM,-0.03125
11/28/2025 3:00:03.342000000 PM,-0.1796875
11/28/2025 3:00:03.384000000 PM,-0.1376953125
11/28/2025 3:00:03.426000000 PM,-0.09765625
11/28/2025 3:00:03.465000000 PM,-0.119140625
11/28/2025 3:00:03.506000000 PM,-0.1474609375
11/28/2025 3:00:03.548000000 PM,-0.146484375
11/28/2025 3:00:03.586000000 PM,-0.1455078125
11/28/2025 3:00:03.627000000 PM,-0.3037109375
11/28/2025 3:00:03.666000000 PM,-0.0673828125
11/28/2025 3:00:03.707000000 PM,0.0302734375
11/28/2025 3:00:03.746000000 PM,-0.451171875
11/28/2025 3:00:03.787000000 PM,-0.1923828125
11/28/2025 3:00:03.829000000 PM,-0.138671875
11/28/2025 3:00:03.868000000 PM,-0.0859375
11/28/2025 3:00:03.909000000 PM,-0.033203125
11/28/2025 3:00:03.947000000 PM,0.0146484375
11/28/2025 3:00:03.989000000 PM,-0.0185546875
11/28/2025 3:00:04.030000000 PM,-0.59765625
11/28/2025 3:00:04.069000000 PM,-0.208984375
11/28/2025 3:00:04.110000000 PM,-0.08984375
11/28/2025 3:00:04.149000000 PM,0.0615234375
11/28/2025 3:00:04.196000000 PM,-0.06640625
11/28/2025 3:00:04.238000000 PM,-0.1484375
11/28/2025 3:00:04.276000000 PM,0.0595703125
11/28/2025 3:00:04.319000000 PM,-0.0966796875
11/28/2025 3:00:04.357000000 PM,-0.28515625
11/28/2025 3:00:04.399000000 PM,-0.0810546875
11/28/2025 3:00:04.441000000 PM,-0.2490234375
11/28/2025 3:00:04.480000000 PM,-0.1611328125
11/28/2025 3:00:04.523000000 PM,-0.0869140625
11/28/2025 3:00:04.563000000 PM,-0.1943359375
11/28/2025 3:00:04.604000000 PM,0.0029296875
11/28/2025 3:00:04.647000000 PM,-0.1103515625
11/28/2025 3:00:04.686000000 PM,-0.1357421875
11/28/2025 3:00:04.728000000 PM,-0.0869140625
11/28/2025 3:00:04.767000000 PM,-0.21875
11/28/2025 3:00:04.808000000 PM,-0.0634765625
11/28/2025 3:00:04.850000000 PM,-0.146484375
11/28/2025 3:00:04.889000000 PM,-0.017578125
