date,ay_vibration_ms2.value
11/14/2025 4:39:53.115000000 PM,-6.119579443359375
11/14/2025 4:39:53.152000000 PM,4.4819455078125
11/14/2025 4:39:53.196000000 PM,1.5131354492187499
11/14/2025 4:39:53.236000000 PM,-11.18571015625
11/14/2025 4:39:53.272000000 PM,-0.33518823242187495
11/14/2025 4:39:53.311000000 PM,-3.2561142578125
11/14/2025 4:39:53.346000000 PM,-2.1068974609374997
11/14/2025 4:39:53.385000000 PM,2.9496564453125
11/14/2025 4:39:53.425000000 PM,8.073247998046874
11/14/2025 4:39:53.461000000 PM,-3.418919970703125
11/14/2025 4:39:53.500000000 PM,-11.6070896484375
11/14/2025 4:39:53.536000000 PM,3.418919970703125
11/14/2025 4:39:53.576000000 PM,-3.821145849609375
11/14/2025 4:39:53.614000000 PM,0.93852705078125
11/14/2025 4:39:53.654000000 PM,2.528276953125
11/14/2025 4:39:53.693000000 PM,-4.127603662109375
11/14/2025 4:39:53.738000000 PM,-4.99909306640625
11/14/2025 4:39:53.781000000 PM,-1.254561669921875
11/14/2025 4:39:53.820000000 PM,8.40843623046875
11/14/2025 4:39:53.856000000 PM,1.2641384765625
11/14/2025 4:39:53.896000000 PM,-11.310208642578125
11/14/2025 4:39:53.931000000 PM,-7.967903124999999
11/14/2025 4:39:53.970000000 PM,-6.981492041015625
11/14/2025 4:39:54.009000000 PM,-2.29843359375
11/14/2025 4:39:54.044000000 PM,5.57370146484375
11/14/2025 4:39:54.083000000 PM,4.740519287109374
11/14/2025 4:39:54.119000000 PM,-3.0933085449218747
11/14/2025 4:39:54.158000000 PM,-7.517793212890624
11/14/2025 4:39:54.197000000 PM,-4.817133740234374
11/14/2025 4:39:54.233000000 PM,-7.4794859863281244
11/14/2025 4:39:54.293000000 PM,-8.341398583984375
11/14/2025 4:39:54.348000000 PM,-0.5267243652343749
11/14/2025 4:39:54.386000000 PM,-4.204218115234375
11/14/2025 4:39:54.425000000 PM,-6.7803791015625
11/14/2025 4:39:54.460000000 PM,3.9360675292968748
11/14/2025 4:39:54.499000000 PM,-7.6231380859375
11/14/2025 4:39:54.536000000 PM,-0.411802685546875
11/14/2025 4:39:54.574000000 PM,5.430049365234375
11/14/2025 4:39:54.613000000 PM,7.64229169921875
11/14/2025 4:39:54.648000000 PM,-7.077260107421875
11/14/2025 4:39:54.687000000 PM,-11.089942089843749
11/14/2025 4:39:54.724000000 PM,6.49307490234375
11/14/2025 4:39:54.765000000 PM,-1.6472107421875
11/14/2025 4:39:54.804000000 PM,-3.35188232421875
11/14/2025 4:39:54.840000000 PM,-2.499546533203125
11/14/2025 4:39:54.878000000 PM,-3.9935283691406247
11/14/2025 4:39:54.913000000 PM,-3.81156904296875
11/14/2025 4:39:54.951000000 PM,9.758765966796874
11/14/2025 4:39:54.989000000 PM,-9.145850341796875
11/14/2025 4:39:55.025000000 PM,-6.215347509765625
11/14/2025 4:39:55.063000000 PM,-3.4955344238281247
11/14/2025 4:39:55.098000000 PM,-3.4859576171874997
11/14/2025 4:39:55.136000000 PM,8.33182177734375
11/14/2025 4:39:55.174000000 PM,9.854534033203125
11/14/2025 4:39:55.210000000 PM,1.599326708984375
11/14/2025 4:39:55.252000000 PM,-3.744531396484375
11/14/2025 4:39:55.288000000 PM,-7.75721337890625
11/14/2025 4:39:55.326000000 PM,-2.04943662109375
11/14/2025 4:39:55.364000000 PM,-3.81156904296875
11/14/2025 4:39:55.400000000 PM,9.97903251953125
11/14/2025 4:39:55.439000000 PM,9.318232861328125
11/14/2025 4:39:55.474000000 PM,-12.54561669921875
11/14/2025 4:39:55.513000000 PM,-3.342305517578125
11/14/2025 4:39:55.551000000 PM,-3.1411925781249996
11/14/2025 4:39:55.587000000 PM,-2.5761609863281247
11/14/2025 4:39:55.625000000 PM,-0.12449848632812499
11/14/2025 4:39:55.660000000 PM,-5.49708701171875
11/14/2025 4:39:55.698000000 PM,0.4213794921875
11/14/2025 4:39:55.736000000 PM,-5.84185205078125
11/14/2025 4:39:55.772000000 PM,-7.4794859863281244
11/14/2025 4:39:55.810000000 PM,-2.959233251953125
11/14/2025 4:39:55.845000000 PM,-3.0166940917968748
11/14/2025 4:39:55.883000000 PM,10.534487304687499
11/14/2025 4:39:55.918000000 PM,8.40843623046875
11/14/2025 4:39:55.956000000 PM,11.7603185546875
11/14/2025 4:39:55.995000000 PM,-8.389282617187499
11/14/2025 4:39:56.031000000 PM,-0.833182177734375
11/14/2025 4:39:56.069000000 PM,1.0821791503906248
11/14/2025 4:39:56.104000000 PM,9.911994873046874
11/14/2025 4:39:56.143000000 PM,-5.851428857421874
11/14/2025 4:39:56.181000000 PM,-11.664550488281249
11/14/2025 4:39:56.217000000 PM,-4.903325
11/14/2025 4:39:56.255000000 PM,-4.299986181640625
11/14/2025 4:39:56.294000000 PM,-2.020706201171875
11/14/2025 4:39:56.376000000 PM,-6.4356140625
