date,ay_vibration_ms2.value
11/14/2025 4:22:00.022000000 PM,-0.36391865234375
11/14/2025 4:22:00.061000000 PM,3.84987626953125
11/14/2025 4:22:00.096000000 PM,-2.1547814941406247
11/14/2025 4:22:00.134000000 PM,-2.73896669921875
11/14/2025 4:22:00.172000000 PM,-9.366116894531249
11/14/2025 4:22:00.208000000 PM,-1.695094775390625
11/14/2025 4:22:00.247000000 PM,-4.84586416015625
11/14/2025 4:22:00.283000000 PM,-3.83072265625
11/14/2025 4:22:00.321000000 PM,-4.75009609375
11/14/2025 4:22:00.360000000 PM,-5.851428857421874
11/14/2025 4:22:00.395000000 PM,4.347870214843749
11/14/2025 4:22:00.434000000 PM,-2.9496564453125
11/14/2025 4:22:00.470000000 PM,0.63206923828125
11/14/2025 4:22:00.508000000 PM,-3.31357509765625
11/14/2025 4:22:00.544000000 PM,4.357447021484375
11/14/2025 4:22:00.582000000 PM,-3.3327287109375
11/14/2025 4:22:00.621000000 PM,0.6416460449218749
11/14/2025 4:22:00.657000000 PM,1.024718310546875
11/14/2025 4:22:00.696000000 PM,-2.250549560546875
11/14/2025 4:22:00.731000000 PM,-0.8906430175781249
11/14/2025 4:22:00.769000000 PM,-5.870582470703124
11/14/2025 4:22:00.808000000 PM,-0.44053310546874996
11/14/2025 4:22:00.844000000 PM,-10.40041201171875
11/14/2025 4:22:00.882000000 PM,7.278373046874999
11/14/2025 4:22:00.917000000 PM,-3.6104561035156246
11/14/2025 4:22:00.957000000 PM,-2.1835119140624997
11/14/2025 4:22:00.995000000 PM,-2.825157958984375
11/14/2025 4:22:01.031000000 PM,2.6719290527343746
11/14/2025 4:22:01.070000000 PM,-0.93852705078125
11/14/2025 4:22:01.105000000 PM,-0.718260498046875
11/14/2025 4:22:01.144000000 PM,1.70467158203125
11/14/2025 4:22:01.182000000 PM,5.439626171875
11/14/2025 4:22:01.218000000 PM,-1.16837041015625
11/14/2025 4:22:01.256000000 PM,-6.742071875
