date,gx_vibration_g.value
11/28/2025 2:07:00.036000000 PM,0.0537109375
11/28/2025 2:07:00.078000000 PM,0.359375
11/28/2025 2:07:00.117000000 PM,0.1455078125
11/28/2025 2:07:00.159000000 PM,-0.3408203125
11/28/2025 2:07:00.200000000 PM,0.2529296875
11/28/2025 2:07:00.239000000 PM,-0.115234375
11/28/2025 2:07:00.282000000 PM,-0.103515625
11/28/2025 2:07:00.320000000 PM,-0.310546875
11/28/2025 2:07:00.367000000 PM,0.0048828125
11/28/2025 2:07:00.409000000 PM,0.1005859375
11/28/2025 2:07:00.448000000 PM,0.1396484375
11/28/2025 2:07:00.490000000 PM,-0.0498046875
11/28/2025 2:07:00.529000000 PM,-0.08203125
11/28/2025 2:07:00.572000000 PM,-0.15234375
11/28/2025 2:07:00.614000000 PM,0.1552734375
11/28/2025 2:07:00.654000000 PM,-0.0341796875
11/28/2025 2:07:00.697000000 PM,0.1064453125
11/28/2025 2:07:00.736000000 PM,-0.4931640625
11/28/2025 2:07:00.779000000 PM,0.0341796875
11/28/2025 2:07:00.819000000 PM,0.0869140625
11/28/2025 2:07:00.861000000 PM,-0.0234375
11/28/2025 2:07:00.904000000 PM,-0.1884765625
11/28/2025 2:07:00.944000000 PM,0.1796875
11/28/2025 2:07:00.987000000 PM,0.1201171875
11/28/2025 2:07:01.026000000 PM,0.0498046875
11/28/2025 2:07:01.068000000 PM,0.251953125
11/28/2025 2:07:01.110000000 PM,0.146484375
11/28/2025 2:07:01.150000000 PM,-0.0634765625
11/28/2025 2:07:01.193000000 PM,-0.1669921875
11/28/2025 2:07:01.233000000 PM,-0.1611328125
11/28/2025 2:07:01.276000000 PM,-0.0947265625
11/28/2025 2:07:01.319000000 PM,0.3837890625
11/28/2025 2:07:01.359000000 PM,-0.00390625
11/28/2025 2:07:01.402000000 PM,0.1142578125
11/28/2025 2:07:01.442000000 PM,-0.0654296875
11/28/2025 2:07:01.485000000 PM,0.0068359375
11/28/2025 2:07:01.528000000 PM,0.123046875
11/28/2025 2:07:01.568000000 PM,-0.1748046875
11/28/2025 2:07:01.616000000 PM,-0.2265625
11/28/2025 2:07:01.660000000 PM,0.0146484375
11/28/2025 2:07:01.702000000 PM,-0.2412109375
11/28/2025 2:07:01.744000000 PM,0.1123046875
11/28/2025 2:07:01.783000000 PM,-0.0654296875
11/28/2025 2:07:01.825000000 PM,-0.0361328125
11/28/2025 2:07:01.864000000 PM,0.0791015625
11/28/2025 2:07:01.906000000 PM,-0.0068359375
11/28/2025 2:07:01.953000000 PM,0.3330078125
11/28/2025 2:07:01.992000000 PM,-0.0849609375
11/28/2025 2:07:02.034000000 PM,0.0595703125
11/28/2025 2:07:02.073000000 PM,-0.1240234375
